id,school_id,created_at,classroom_type
2728,428,2017-08-10 18:30:40.849082,Toddler
825,293,2016-08-11 16:30:35.210136,Lower Elementary
734,293,2016-07-25 21:43:18.962356,Upper Elementary
864,304,2016-08-17 13:14:25.864533,Lower Elementary
931,352,2016-08-23 05:19:09.839018,Primary
3316,1016,2017-11-10 01:54:30.922657,Infant
901,293,2016-08-18 00:55:32.725045,Lower Elementary
3317,1016,2017-11-10 01:54:31.710045,Primary
3318,1016,2017-11-10 01:54:33.784213,Elementary
1783,481,2017-03-08 14:29:33.536171,Primary
751,304,2016-07-28 16:12:47.437193,Adolescent
724,296,2016-07-22 15:54:22.125129,Toddler
3802,534,2018-03-07 20:49:28.3148,Toddler
3326,1020,2017-11-13 20:51:02.562579,Upper Elementary
2143,762,2017-05-22 22:53:31.958726,Primary
2141,762,2017-05-22 22:53:30.791984,Lower Elementary
2881,898,2017-08-23 23:57:25.314092,Upper Elementary
3339,1022,2017-11-16 05:30:56.933231,Primary
2144,762,2017-05-22 22:53:32.080302,Adolescent
3810,1128,2018-03-07 23:33:30.688897,Elementary
3340,1022,2017-11-16 05:30:57.257376,Toddler
1021,312,2016-08-29 05:38:16.456277,Primary
3809,1128,2018-03-07 23:33:27.947586,Primary
3320,1014,2017-11-10 19:34:55.321429,Primary
3329,1021,2017-11-14 23:17:11.310609,Infant
1419,461,2016-11-21 18:32:43.047346,Toddler
1410,457,2016-11-18 17:08:49.366896,Primary
1014,366,2016-08-29 05:38:15.885709,Toddler
3330,1021,2017-11-14 23:17:11.360695,Toddler
1926,792,2017-04-13 22:36:56.910228,Lower Elementary
1010,366,2016-08-29 05:38:15.296126,Primary
2142,762,2017-05-22 22:53:30.831356,Upper Elementary
1478,35,2017-01-05 20:59:40.126249,Primary
3336,1023,2017-11-15 07:39:20.134747,Toddler
3342,959,2017-11-16 20:50:50.639156,Infant
3341,1022,2017-11-16 05:31:00.479751,Lower Elementary
3335,1023,2017-11-15 07:39:20.100064,Toddler
3783,702,2018-03-06 22:16:28.005916,Lower Elementary
3331,1021,2017-11-14 23:17:12.677483,Primary
783,243,2016-08-05 21:38:38.363216,Lower Elementary
3812,430,2018-03-07 23:43:35.112461,Toddler
784,243,2016-08-05 21:38:38.395838,Upper Elementary
785,243,2016-08-05 21:38:38.474162,Adolescent
3323,140,2017-11-11 00:10:02.01991,Primary
780,243,2016-08-05 21:38:33.966784,Casa
781,243,2016-08-05 21:38:33.989735,Casa
3324,140,2017-11-11 00:10:02.063702,Primary
3325,140,2017-11-11 00:10:02.137233,Primary
897,337,2016-08-17 19:32:18.800039,Primary
1166,363,2016-09-06 17:14:59.774302,Lower Elementary
75,35,2015-04-30 20:37:49.464517,Elementary
1934,474,2017-04-17 12:37:31.904644,Upper Elementary
834,35,2016-08-12 19:23:45.26964,Primary
554,224,2016-05-26 20:38:55.289173,Adolescent
1525,489,2017-01-20 01:57:23.772993,Toddler
1929,39,2017-04-14 19:16:50.551671,Primary
1930,39,2017-04-14 19:16:50.593436,Primary
1420,461,2016-11-21 18:32:43.074578,Toddler
1848,543,2017-03-21 20:28:23.918592,Primary
1849,543,2017-03-21 20:28:23.950368,Primary
1898,693,2017-04-07 22:36:17.573451,Toddler
1178,340,2016-09-08 23:12:51.786514,Toddler
506,221,2016-05-16 22:04:04.764801,Lower Elementary
999,125,2016-08-29 05:38:13.579874,Infant
961,106,2016-08-29 05:38:05.948919,Primary
3328,373,2017-11-14 18:27:00.267068,Toddler
3811,1128,2018-03-07 23:33:31.242585,Toddler
3746,1124,2018-02-28 03:28:25.462728,Primary
1135,381,2016-08-31 20:40:21.171074,Primary
1216,141,2016-09-16 22:46:13.515852,Primary
1136,381,2016-08-31 20:40:31.05206,Elementary
1179,340,2016-09-08 23:12:51.838223,Infant
3804,1124,2018-03-07 22:45:00.159307,Primary
3803,1124,2018-03-07 22:44:43.087238,Primary
2882,898,2017-08-23 23:57:25.500116,Adolescent
1176,340,2016-09-08 23:12:50.824519,Primary
1163,386,2016-09-05 22:53:50.195589,Lower Elementary
1171,361,2016-09-07 17:39:22.495268,Elementary
1936,597,2017-04-17 21:01:28.562723,Lower Elementary
3333,1021,2017-11-14 23:17:16.162642,Elementary
1210,385,2016-09-16 17:29:53.436067,Elementary
1199,105,2016-09-13 20:55:22.213021,Primary
1200,105,2016-09-13 20:55:31.07146,Primary
3337,1023,2017-11-15 07:39:20.982985,Primary
3308,1013,2017-11-07 00:13:17.30962,Upper Elementary
1260,398,2016-09-21 18:02:35.424621,Primary
2156,764,2017-05-25 20:10:53.845321,Primary
1228,203,2016-09-20 15:24:37.177456,Primary
1229,203,2016-09-20 15:24:37.236846,Primary
1230,203,2016-09-20 15:24:37.275436,Primary
1231,203,2016-09-20 15:24:37.33139,Primary
1232,203,2016-09-20 15:24:51.157787,Lower Elementary
1233,203,2016-09-20 15:24:51.196082,Lower Elementary
1234,203,2016-09-20 15:24:51.229364,Lower Elementary
1237,203,2016-09-20 15:24:51.413069,Primary
1238,203,2016-09-20 15:24:51.577188,Adolescent
1215,183,2016-09-16 22:30:08.274743,Primary
1248,202,2016-09-21 17:55:52.901219,Primary
1249,202,2016-09-21 17:55:53.155592,Primary
1250,202,2016-09-21 17:55:53.314484,Lower Elementary
1251,202,2016-09-21 17:55:53.547364,Lower Elementary
1252,202,2016-09-21 17:55:53.638375,Lower Elementary
1253,202,2016-09-21 17:55:53.756781,Upper Elementary
1254,202,2016-09-21 17:55:53.842942,Upper Elementary
1162,382,2016-09-05 19:50:20.788097,Toddler
2636,545,2017-08-02 20:30:01.990835,Toddler
2034,545,2017-05-04 03:33:57.532378,Primary
165,65,2015-08-24 17:28:19.055433,Elementary
2635,545,2017-08-02 20:29:03.524925,Toddler
1138,103,2016-08-31 23:49:11.431147,Middle School
1933,39,2017-04-14 19:16:56.345766,Lower Elementary
1132,329,2016-08-31 16:54:12.530572,Primary
934,359,2016-08-23 22:40:33.159793,Primary
1931,39,2017-04-14 19:16:56.254458,Upper Elementary
2126,289,2017-05-18 14:48:50.290039,Lower Elementary
1932,39,2017-04-14 19:16:56.284665,Lower Elementary
2727,428,2017-08-10 18:29:44.414787,Toddler
2123,737,2017-05-17 17:09:35.280545,Upper Elementary
1352,435,2016-10-19 22:36:11.727907,Primary
1000,125,2016-08-29 05:38:13.601605,Infant
1001,125,2016-08-29 05:38:13.622366,Infant
1013,366,2016-08-29 05:38:15.865449,Toddler
1255,202,2016-09-21 17:55:53.951718,Upper Elementary
1256,202,2016-09-21 17:55:54.04776,Adolescent
1257,202,2016-09-21 17:55:54.132138,Adolescent
1258,202,2016-09-21 17:55:54.185675,Adolescent
1259,202,2016-09-21 17:55:54.275967,Adolescent
2732,874,2017-08-10 19:13:02.788724,Elementary
1212,385,2016-09-16 17:30:20.722948,Adolescent
928,350,2016-08-22 21:20:46.211656,Upper Elementary
3305,1013,2017-11-07 00:13:17.224877,Lower Elementary
3338,1023,2017-11-15 07:39:21.005915,Primary
1280,402,2016-09-26 17:13:08.838905,Primary
1367,141,2016-10-28 11:08:42.904306,Toddler
1287,405,2016-09-27 15:40:11.832312,Primary
1942,703,2017-04-20 14:58:17.513419,Primary
3334,1021,2017-11-14 23:17:16.215084,Elementary
3805,1124,2018-03-07 22:45:17.497695,Primary
1209,385,2016-09-16 17:29:39.748787,Primary
3306,1013,2017-11-07 00:13:17.255227,Lower Elementary
3824,1124,2018-03-08 00:30:15.165174,Adolescent
1943,703,2017-04-20 14:58:17.58868,Primary
3343,1026,2017-11-17 22:19:18.237213,Primary
3348,462,2017-11-21 15:14:22.981986,Toddler
1208,385,2016-09-16 17:29:24.553796,Toddler
3307,1013,2017-11-07 00:13:17.282474,Upper Elementary
3806,1124,2018-03-07 22:45:34.689882,Primary
3819,1124,2018-03-08 00:19:34.050061,Upper Elementary
1353,436,2016-10-19 22:44:51.750567,Primary
1784,481,2017-03-08 14:29:45.354851,Primary
1334,424,2016-10-17 07:04:10.074494,Primary
1335,424,2016-10-17 07:04:10.108199,Primary
1785,481,2017-03-08 14:29:58.833831,Primary
1981,737,2017-04-21 18:13:48.865529,Lower Elementary
1378,444,2016-11-01 23:51:45.350466,Elementary
1399,456,2016-11-14 22:33:47.710882,Toddler
748,24,2016-07-28 16:01:48.793762,Elementary
1386,443,2016-11-09 22:18:46.518806,Primary
3346,849,2017-11-20 11:15:42.644261,Adolescent
1159,31,2016-09-02 17:29:05.672015,Nido
1351,400,2016-10-19 22:09:18.537309,TC
1354,436,2016-10-19 22:44:52.805349,Toddler
1261,398,2016-09-21 18:02:36.83711,Toddler
1187,388,2016-09-12 20:08:19.935971,Lower Elementary
2738,363,2017-08-11 17:30:18.395901,Lower Elementary
3344,547,2017-11-18 20:32:29.817353,Toddler
530,81,2016-05-19 15:13:42.394488,Primary
1197,391,2016-09-13 20:13:51.804509,Upper Elementary
1393,110,2016-11-09 22:51:46.065175,Primary
1394,110,2016-11-09 22:51:53.67413,Primary
531,81,2016-05-19 15:14:01.958309,Primary
166,65,2015-08-24 17:28:39.075046,Elementary
1186,388,2016-09-12 20:08:19.88769,Upper Elementary
1366,180,2016-10-27 19:01:37.030514,Primary
133,58,2015-08-12 20:19:37.767918,Upper Elementary
1201,392,2016-09-14 22:16:54.719472,Elementary
2729,428,2017-08-10 18:31:08.632819,Primary
52,28,2015-02-27 14:42:16.363119,Primary
51,28,2015-02-22 17:02:01.139044,Primary
1203,365,2016-09-16 05:53:59.296023,Primary
1387,453,2016-11-09 22:25:57.303459,Primary
3818,1124,2018-03-08 00:19:11.646737,Lower Elementary
2148,89,2017-05-24 15:55:18.294654,Lower Elementary
3816,1124,2018-03-08 00:17:16.878356,Adolescent
1400,456,2016-11-14 22:33:50.032171,Primary
1944,703,2017-04-20 14:58:17.630373,Primary
1417,460,2016-11-21 18:14:39.641241,Lower Elementary
1945,703,2017-04-20 14:58:17.660032,Primary
1402,456,2016-11-14 22:33:50.076251,Primary
1401,456,2016-11-14 22:33:50.056706,Elementary
3356,1028,2017-11-28 21:30:38.804506,Lower Elementary
3353,1035,2017-11-27 19:31:30.53077,Toddler
1413,460,2016-11-21 18:14:16.999795,Infant
992,125,2016-08-29 05:38:12.961646,Primary
3359,1028,2017-11-28 21:30:38.878955,Lower Elementary
1937,700,2017-04-19 22:25:48.249174,3-4 year olds
1415,460,2016-11-21 18:14:17.317084,Toddler
1006,366,2016-08-29 05:38:15.225854,Primary
3807,1124,2018-03-07 22:45:45.321479,Primary
1004,125,2016-08-29 05:38:13.695665,Toddler
3349,680,2017-11-21 19:05:27.41078,Primary
3357,1028,2017-11-28 21:30:38.833455,Lower Elementary
3358,1028,2017-11-28 21:30:38.857664,Lower Elementary
2145,540,2017-05-23 18:27:49.385211,Primary
46,24,2015-02-18 03:58:51.483576,Primary
3814,1124,2018-03-08 00:10:38.978631,Lower Elementary
142,60,2015-08-14 22:27:13.649737,Lower Elementary
3362,1028,2017-11-28 21:30:38.957199,Upper Elementary
1002,125,2016-08-29 05:38:13.655928,Toddler
3354,1035,2017-11-27 19:31:30.598313,Toddler
3350,1032,2017-11-23 00:06:21.264706,Primary
3351,1034,2017-11-27 16:57:04.107138,Primary
3745,1124,2018-02-28 03:28:23.633059,Upper Elementary
1938,700,2017-04-19 22:25:53.056506,Primary Gr 1-3
1939,700,2017-04-19 22:25:53.093122,Elem. Gr. 4-6
3366,1036,2017-11-30 00:10:07.782785,Primary
1690,526,2017-03-07 19:06:37.359988,Primary
1985,429,2017-04-24 04:10:30.609037,Elementary
316,98,2016-01-11 09:51:22.619838,Elementary
1986,429,2017-04-24 04:15:02.631926,Toddler
3347,547,2017-11-21 01:46:31.28204,Toddler
1360,429,2016-10-21 09:32:42.709074,Primary
1306,414,2016-10-04 18:12:07.559874,Primary
1392,110,2016-11-09 22:51:30.085538,Primary
2147,81,2017-05-24 14:00:54.35519,Primary
1935,474,2017-04-17 12:37:46.474124,Upper Elementary
77,43,2015-05-08 14:53:59.872419,Primary
749,24,2016-07-28 16:01:50.892185,Toddler
53,28,2015-03-05 15:05:27.386436,Elementary
2122,737,2017-05-17 16:59:36.406972,Upper Elementary
2124,737,2017-05-17 17:10:05.802321,Upper Elementary
1316,428,2016-10-12 22:05:51.950166,Primary
604,208,2016-06-16 17:00:24.281555,Toddler
996,125,2016-08-29 05:38:13.517946,Toddler
1003,125,2016-08-29 05:38:13.674123,Toddler
1005,125,2016-08-29 05:38:13.713689,Toddler
1012,366,2016-08-29 05:38:15.847501,Toddler
2152,649,2017-05-24 19:06:13.445565,Primary
1987,429,2017-04-24 04:15:17.080023,Primary
3360,1028,2017-11-28 21:30:38.899869,Lower Elementary
3367,1036,2017-11-30 00:10:07.818463,Primary
3815,1124,2018-03-08 00:10:49.371884,Lower Elementary
1940,700,2017-04-19 22:25:53.112292,Elem. Gr. 4-6
3352,1035,2017-11-27 19:31:30.436549,Infant
3363,1032,2017-11-29 03:02:51.458901,Primary
1941,700,2017-04-19 22:25:53.231972,Middle School 7/8
3355,1035,2017-11-27 19:31:32.380136,Primary
3377,1036,2017-11-30 00:10:11.537836,Upper Elementary
3378,1036,2017-11-30 00:10:11.588308,Upper Elementary
3361,1028,2017-11-28 21:30:38.935316,Upper Elementary
3379,1036,2017-11-30 00:10:11.658786,Upper Elementary
3808,1124,2018-03-07 22:48:00.214125,Primary
3817,1124,2018-03-08 00:18:09.284214,Lower Elementary
3813,1124,2018-03-08 00:10:29.090974,Upper Elementary
3821,1124,2018-03-08 00:26:59.095864,Upper Elementary
3823,1124,2018-03-08 00:29:54.368912,Upper Elementary
3364,1032,2017-11-29 03:03:31.98717,Toddler
2160,518,2017-05-26 20:32:41.1348,Toddler
2157,649,2017-05-26 01:46:45.982315,Primary
1175,340,2016-09-08 23:12:50.771983,Primary
2161,761,2017-05-26 21:24:28.95981,Primary
2949,884,2017-08-30 17:09:38.417988,Infant
2950,884,2017-08-30 17:09:38.541297,Toddler
3369,1036,2017-11-30 00:10:07.871091,Primary
3820,1124,2018-03-08 00:26:16.594325,Lower Elementary
2746,869,2017-08-11 20:30:33.048249,Lower Elementary
3398,1041,2017-12-01 22:09:53.047461,Infant
927,350,2016-08-22 21:20:46.125252,Upper Elementary
3399,1041,2017-12-01 22:09:53.0705,Toddler
631,129,2016-06-30 20:39:36.826494,Adolescent
2608,852,2017-08-02 18:24:06.600562,Primary
151,61,2015-08-16 20:25:58.837516,Primary
1510,485,2017-01-16 21:09:31.795036,Primary
124,54,2015-07-31 20:04:36.61295,Primary
929,352,2016-08-23 05:19:08.779178,Elementary
2964,903,2017-08-30 22:50:35.712801,Elementary
340,103,2016-02-02 01:04:12.654668,Lower Elementary
2159,518,2017-05-26 20:32:41.083728,Infant
1915,506,2017-04-12 14:50:49.926058,Primary
1918,506,2017-04-12 14:59:17.723762,Primary
1289,409,2016-09-28 16:16:33.994893,Primary
808,313,2016-08-09 16:53:35.534888,Elementary
2961,695,2017-08-30 17:16:47.274362,Primary
799,313,2016-08-09 16:53:26.400899,Toddler
670,37,2016-07-18 17:30:16.132935,Lower Elementary
2751,876,2017-08-14 16:06:03.059863,Primary
1338,431,2016-10-17 17:37:08.13204,Primary
2737,875,2017-08-11 14:18:22.130847,Upper Elementary
2140,758,2017-05-22 18:23:14.946212,Primary
2963,550,2017-08-30 22:19:50.114267,Upper Elementary
957,365,2016-08-29 05:38:04.035614,Primary
1685,437,2017-03-07 18:58:50.539673,Upper Elementary
3380,1038,2017-12-01 02:50:07.498764,Primary
3381,1037,2017-12-01 04:16:16.480907,Primary
3365,1032,2017-11-29 03:03:49.868839,Infant
3397,1041,2017-12-01 22:09:53.030149,Infant
2610,852,2017-08-02 18:24:06.647092,Primary
1684,437,2017-03-07 18:58:50.484908,Lower Elementary
2641,540,2017-08-03 18:00:52.785525,Primary
3382,992,2017-12-01 20:58:13.026971,Primary
3822,1124,2018-03-08 00:29:27.802451,Upper Elementary
2887,458,2017-08-24 13:19:53.404418,Toddler
3744,1124,2018-02-28 03:28:23.537652,Lower Elementary
3383,992,2017-12-01 20:58:13.047317,Primary
2592,848,2017-08-02 16:39:23.120884,Adolescent
3384,992,2017-12-01 20:58:14.972439,Lower Elementary
3385,992,2017-12-01 20:58:14.988844,Lower Elementary
3386,992,2017-12-01 20:58:15.003782,Lower Elementary
3387,992,2017-12-01 20:58:15.017634,Lower Elementary
3829,1145,2018-03-09 20:05:21.05728,Primary
3827,1021,2018-03-09 18:46:23.982705,Primary
3321,1014,2017-11-10 19:34:55.762792,Toddler
3310,1015,2017-11-08 00:17:30.016257,Toddler
3777,1133,2018-03-05 20:35:18.170386,Bambini
2977,905,2017-08-31 19:26:45.181243,Primary
2162,761,2017-05-26 21:24:28.975827,Primary
2973,526,2017-08-31 17:35:29.797343,Primary
2972,526,2017-08-31 17:34:46.575144,Primary
2970,526,2017-08-31 17:33:51.869271,Primary
2639,852,2017-08-03 16:43:33.64578,Primary
2642,540,2017-08-03 18:01:00.166308,Primary
2607,852,2017-08-02 18:24:06.576475,Primary
851,295,2016-08-16 14:32:39.618271,Primary
2609,852,2017-08-02 18:24:06.625202,Primary
1514,485,2017-01-16 21:09:38.434799,Adolescent
1298,415,2016-10-04 14:51:29.32663,Toddler
1511,485,2017-01-16 21:09:38.240691,Lower Elementary
1512,485,2017-01-16 21:09:38.256571,Lower Elementary
1513,485,2017-01-16 21:09:38.289649,Upper Elementary
1317,429,2016-10-13 00:39:25.72551,Toddler
272,85,2015-09-28 23:09:42.398436,Primary
126,54,2015-07-31 20:04:54.382812,Upper Elementary
127,54,2015-07-31 20:05:09.5441,Adolescent
464,54,2016-05-03 16:41:38.999928,Primary
125,54,2015-07-31 20:04:46.093786,Lower Elementary
2966,893,2017-08-31 11:53:56.713476,Toddler
2739,450,2017-08-11 17:34:42.585968,Upper Elementary
2740,450,2017-08-11 17:34:54.375874,Upper Elementary
2173,695,2017-05-31 22:37:00.461228,Lower Elementary
2748,873,2017-08-13 16:45:27.843693,Primary
97,41,2015-06-02 22:12:29.769392,Nido
33,17,2014-08-29 06:24:50.686443,Primary
489,145,2016-05-10 21:38:23.124827,Primary
2543,835,2017-07-27 16:46:58.646162,Upper School
1339,431,2016-10-17 17:37:08.165277,Primary
2750,876,2017-08-14 16:06:02.16666,Toddler
636,245,2016-07-01 13:46:54.584408,Primary
1007,366,2016-08-29 05:38:15.243345,Primary
823,321,2016-08-11 03:06:48.597236,Primary
3322,1014,2017-11-10 19:35:00.020786,Lower Elementary
3832,1142,2018-03-10 18:52:14.677518,Primary
1481,479,2017-01-06 18:44:12.017586,Lower Elementary
3400,1041,2017-12-01 22:09:53.085761,Toddler
1489,479,2017-01-06 18:44:12.309384,Upper Elementary
3401,1041,2017-12-01 22:09:53.871262,Primary
2301,479,2017-06-16 17:47:20.178344,Upper Elementary
3280,1005,2017-10-25 03:34:14.936752,Toddler
1480,479,2017-01-06 18:44:11.985359,Lower Elementary
1491,479,2017-01-06 18:44:12.367157,Upper Elementary
1492,479,2017-01-06 18:44:12.392329,Upper Elementary
2291,479,2017-06-15 20:07:35.473617,Primary
1486,479,2017-01-06 18:44:12.206104,Lower Elementary
3833,1113,2018-03-11 15:01:40.379427,Primary
2171,649,2017-05-31 20:32:13.340591,Elementary
2967,916,2017-08-31 16:32:01.931062,Lower Elementary
1493,479,2017-01-06 18:44:12.420098,Upper Elementary
1490,479,2017-01-06 18:44:12.33556,Upper Elementary
1483,479,2017-01-06 18:44:12.087129,Primary
2974,918,2017-08-31 18:47:28.981677,Lower Elementary
2968,917,2017-08-31 16:46:19.821234,Primary
2975,901,2017-08-31 19:17:38.660543,Primary
2643,540,2017-08-03 18:01:08.383344,Primary
3825,1052,2018-03-08 01:35:31.472286,Toddler
3402,1041,2017-12-01 22:09:53.886261,Primary
3778,1133,2018-03-05 20:35:18.216866,Bambini
3830,1146,2018-03-09 22:31:14.353375,Primary
3828,1021,2018-03-09 18:48:54.648306,Primary
2228,479,2017-06-09 20:29:16.138213,Primary
2200,494,2017-06-05 19:02:41.09971,Lower Elementary
3404,930,2017-12-02 01:56:47.543931,Primary
2758,869,2017-08-14 22:25:42.247656,Lower Elementary
341,103,2016-02-02 01:04:18.590333,Upper Elementary
2199,381,2017-06-02 19:00:50.318779,Mixed Age
2205,630,2017-06-06 23:41:55.688432,Primary
3297,1010,2017-11-03 15:47:21.698851,Infant
3411,1044,2017-12-04 23:13:34.176161,Primary
2227,479,2017-06-09 18:51:34.300009,Lower Elementary
2229,777,2017-06-09 23:45:58.517153,Primary
2230,777,2017-06-09 23:45:58.54442,Primary
2196,241,2017-06-02 13:57:04.111822,Primary
2231,777,2017-06-09 23:45:59.058458,Toddler
2207,575,2017-06-07 17:28:49.66618,Primary
2212,700,2017-06-07 20:31:37.707377,Primary Gr 1-3
2356,801,2017-06-22 17:45:50.124572,Lower Elementary
3405,1040,2017-12-04 18:27:00.2436,Toddler
2210,405,2017-06-07 18:00:54.835233,Primary
3541,1072,2018-01-09 00:30:49.833962,Adolescent
2197,241,2017-06-02 13:57:04.167931,Primary
2753,660,2017-08-14 20:49:24.44841,Primary
2965,903,2017-08-30 22:51:29.021761,Primary
486,145,2016-05-10 21:38:23.068086,Primary
2151,766,2017-05-24 18:46:42.382208,Primary
2174,695,2017-05-31 22:37:01.72704,Primary
488,145,2016-05-10 21:38:23.107302,Primary
858,145,2016-08-16 20:19:47.739036,Primary
859,145,2016-08-16 20:19:47.779621,Primary
487,145,2016-05-10 21:38:23.089469,Primary
2749,873,2017-08-13 16:45:35.654912,Primary
2537,778,2017-07-26 21:25:34.255257,Lower Elementary
2237,772,2017-06-12 15:10:02.874777,Primary
994,125,2016-08-29 05:38:12.998629,Primary
3416,1045,2017-12-04 23:17:18.714242,Primary
1715,481,2017-03-08 14:07:18.92257,Infant
2971,526,2017-08-31 17:34:11.500869,Primary
3410,1044,2017-12-04 23:13:34.127054,Primary
3407,1043,2017-12-04 21:46:52.07691,Primary
3412,1044,2017-12-04 23:13:38.080312,Lower Elementary
2221,700,2017-06-08 16:31:26.872084,3-4 year olds
2243,112,2017-06-12 15:38:57.996458,Primary
3394,992,2017-12-01 20:58:15.142689,Upper Elementary
3332,1021,2017-11-14 23:17:12.707758,Primary
2976,905,2017-08-31 19:25:14.120896,Primary
2752,828,2017-08-14 17:15:55.891789,Primary
3406,1040,2017-12-04 18:27:01.368055,Primary
2208,405,2017-06-07 18:00:54.776041,Primary
1740,481,2017-03-08 14:14:14.257754,Infant
2213,700,2017-06-07 20:36:50.813956,Kindergarten 5 yr olds
3417,1045,2017-12-04 23:17:18.734957,Primary
2363,333,2017-06-25 04:36:55.772265,Primary
2214,700,2017-06-07 20:48:24.909601,3-4 year olds
3413,1044,2017-12-04 23:13:38.13845,Lower Elementary
3414,1044,2017-12-04 23:13:38.201953,Upper Elementary
3403,1037,2017-12-02 00:50:02.494111,Primary
3415,1044,2017-12-04 23:13:38.235884,Upper Elementary
3418,1045,2017-12-04 23:17:18.757598,Primary
3422,1045,2017-12-04 23:17:21.074421,Lower Elementary
